"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","hindfoot_length_cm"
16285,7,4,1989,16,"PE","F",NA,22,NA
16286,7,4,1989,2,"DO","F",NA,43,NA
16287,7,4,1989,8,"DS","M",NA,102,NA
16288,7,4,1989,15,"AH","",NA,NA,NA
16289,7,4,1989,8,"DM","M",NA,46,NA
16290,7,4,1989,8,"DM","F",NA,45,NA
16291,7,4,1989,14,"DM","M",NA,41,NA
16292,7,4,1989,2,"DM","M",NA,46,NA
16293,7,4,1989,16,"PE","M",NA,21,NA
16294,7,4,1989,8,"AH","",NA,NA,NA
16295,7,4,1989,11,"PP","M",NA,16,NA
16296,7,4,1989,9,"SS","",NA,NA,NA
16297,7,4,1989,14,"SA","",NA,NA,NA
16298,7,4,1989,2,"SH","M",NA,82,NA
16299,7,4,1989,3,"SS","",NA,NA,NA
16300,7,4,1989,5,"RM","F",NA,13,NA
16301,7,4,1989,9,"DM","M",NA,52,NA
16302,7,4,1989,9,"DM","F",NA,50,NA
16303,7,4,1989,3,"PP","M",NA,NA,NA
16304,7,4,1989,4,"DM","F",NA,42,NA
16305,7,4,1989,5,"RM","F",NA,10,NA
16306,7,4,1989,8,"DM","F",NA,32,NA
16307,7,4,1989,13,"RM","M",NA,10,NA
16308,7,4,1989,3,"SH","M",NA,26,NA
16309,7,4,1989,14,"DM","M",NA,46,NA
16310,7,4,1989,8,"OL","F",NA,18,NA
16311,7,4,1989,2,"DO","M",NA,58,NA
16312,7,4,1989,15,"RM","F",NA,10,NA
16313,7,4,1989,14,"NL","M",NA,116,NA
16314,7,4,1989,13,"RF","F",18,13,1.8
16315,7,4,1989,9,"SS","",NA,NA,NA
16316,7,4,1989,8,"DM","M",NA,48,NA
16317,7,4,1989,3,"RM","F",NA,9,NA
16318,7,4,1989,3,"RM","M",NA,11,NA
16319,7,4,1989,11,"OT","M",NA,14,NA
16320,7,4,1989,4,"DM","F",NA,51,NA
16321,7,4,1989,5,"PP","M",NA,17,NA
16322,7,4,1989,11,"DM","M",NA,47,NA
16323,7,4,1989,10,"RM","F",NA,8,NA
16324,7,4,1989,8,"DM","M",NA,NA,NA
16325,7,29,1989,17,"OT","M",21,22,2.1
16326,7,29,1989,24,"OT","F",21,19,2.1
16327,7,29,1989,12,"OT","F",21,18,2.1
16328,7,29,1989,6,"PP","F",22,19,2.2
16329,7,29,1989,12,"PE","M",20,22,2
16330,7,29,1989,17,"DM","F",37,40,3.7
16331,7,29,1989,7,"PE","",NA,NA,NA
16332,7,29,1989,6,"PP","M",19,10,1.9
16333,7,29,1989,19,"SH","F",23,30,2.3
16334,7,29,1989,12,"RM","",NA,NA,NA
16335,7,29,1989,20,"NL","M",32,88,3.2
16336,7,29,1989,12,"OT","M",18,NA,1.8
16337,7,29,1989,20,"DM","M",34,26,3.4
16338,7,29,1989,24,"RM","F",16,16,1.6
16339,7,29,1989,1,"DO","F",36,50,3.6
16340,7,29,1989,20,"NL","M",33,132,3.3
16341,7,29,1989,22,"DS","F",49,102,4.9
16342,7,29,1989,21,"RM","F",17,11,1.7
16343,7,29,1989,1,"DM","M",37,46,3.7
16344,7,29,1989,20,"DM","F",35,45,3.5
16345,7,29,1989,20,"RM","F",17,13,1.7
16346,7,29,1989,20,"DM","M",NA,NA,NA
16347,7,29,1989,12,"DM","M",36,49,3.6
16348,7,29,1989,17,"DM","M",38,51,3.8
16349,7,29,1989,1,"DO","F",39,47,3.9
16350,7,29,1989,21,"NL","M",32,77,3.2
16351,7,29,1989,7,"PE","M",21,21,2.1
16352,7,29,1989,12,"DO","F",37,52,3.7
16353,7,29,1989,1,"PP","M",23,18,2.3
16354,7,29,1989,6,"PE","M",19,23,1.9
16355,7,29,1989,12,"PE","M",21,14,2.1
16356,7,29,1989,18,"PM","F",20,25,2
16357,7,29,1989,23,"","",NA,NA,NA
16358,7,30,1989,3,"SH","M",25,31,2.5
16359,7,30,1989,13,"PP","F",22,19,2.2
16360,7,30,1989,10,"RM","M",16,11,1.6
16361,7,30,1989,5,"OT","M",21,29,2.1
16362,7,30,1989,9,"DO","F",34,38,3.4
16363,7,30,1989,15,"PE","M",18,18,1.8
16364,7,30,1989,11,"DO","F",35,42,3.5
16365,7,30,1989,9,"DM","F",36,44,3.6
16366,7,30,1989,10,"RM","M",16,11,1.6
16367,7,30,1989,3,"PP","M",20,17,2
16368,7,30,1989,8,"DM","F",36,51,3.6
16369,7,30,1989,8,"DM","F",33,23,3.3
16370,7,30,1989,3,"OT","F",20,27,2
16371,7,30,1989,5,"RM","F",17,14,1.7
16372,7,30,1989,11,"DO","F",37,42,3.7
16373,7,30,1989,8,"DS","M",NA,NA,NA
16374,7,30,1989,2,"DO","F",36,48,3.6
16375,7,30,1989,9,"OL","F",21,31,2.1
16376,7,30,1989,4,"DM","M",36,28,3.6
16377,7,30,1989,2,"DM","F",37,51,3.7
16378,7,30,1989,14,"DM","M",37,52,3.7
16379,7,30,1989,3,"RM","M",16,11,1.6
16380,7,30,1989,4,"DM","F",35,44,3.5
16381,7,30,1989,14,"DM","F",37,41,3.7
16382,7,30,1989,2,"RF","F",17,16,1.7
16383,7,30,1989,8,"DM","M",37,46,3.7
16384,7,30,1989,2,"DO","M",37,58,3.7
16385,7,30,1989,4,"DM","F",36,40,3.6
16386,7,30,1989,14,"SS","",NA,NA,NA
16387,7,30,1989,3,"RM","F",17,12,1.7
16388,7,30,1989,3,"PP","F",23,18,2.3
16389,7,30,1989,4,"DM","M",36,47,3.6
16390,7,30,1989,14,"DM","M",37,43,3.7
16391,7,30,1989,13,"PE","F",21,21,2.1
16392,7,30,1989,3,"RM","M",17,11,1.7
16393,7,30,1989,5,"PP","M",22,17,2.2
16394,7,30,1989,4,"DM","M",38,47,3.8
16395,7,30,1989,14,"DM","M",37,47,3.7
16396,7,30,1989,14,"DM","F",37,47,3.7
16397,7,30,1989,5,"PE","F",22,26,2.2
16398,7,30,1989,14,"NL","M",34,151,3.4
16399,7,30,1989,11,"DM","M",36,49,3.6
16400,7,30,1989,2,"PP","M",24,17,2.4
16401,7,30,1989,9,"DM","M",38,56,3.8
16402,7,30,1989,8,"DM","M",36,48,3.6
16403,7,30,1989,14,"OT","M",21,31,2.1
16404,7,30,1989,13,"AH","",NA,NA,NA
16405,7,30,1989,11,"RM","F",11,8,1.1
16406,7,30,1989,14,"DM","M",39,50,3.9
16407,7,30,1989,2,"NL","F",33,97,3.3
16408,7,30,1989,4,"DM","M",34,45,3.4
16409,7,30,1989,9,"DM","M",36,52,3.6
16410,7,30,1989,16,"RM","F",17,15,1.7
16411,7,30,1989,2,"OT","M",18,22,1.8
16412,7,30,1989,2,"DO","F",36,43,3.6
16413,7,30,1989,4,"DM","F",37,44,3.7
16414,7,30,1989,8,"DM","F",36,36,3.6
16415,7,30,1989,14,"DM","F",34,42,3.4
16416,9,3,1989,1,"DM","F",NA,NA,NA
16417,9,3,1989,6,"PP","M",22,17,2.2
16418,9,3,1989,1,"OL","M",22,29,2.2
16419,9,3,1989,12,"OT","M",22,22,2.2
16420,9,3,1989,17,"DO","F",36,66,3.6
16421,9,3,1989,18,"PP","F",24,15,2.4
16422,9,3,1989,6,"PF","M",16,7,1.6
16423,9,3,1989,12,"DO","F",34,51,3.4
16424,9,3,1989,17,"OT","M",21,24,2.1
16425,9,3,1989,6,"PF","F",16,7,1.6
16426,9,3,1989,21,"SH","F",31,127,3.1
16427,9,3,1989,1,"PP","M",24,17,2.4
16428,9,3,1989,23,"OT","M",22,27,2.2
16429,9,3,1989,17,"DO","F",35,23,3.5
16430,9,3,1989,12,"OT","F",21,22,2.1
16431,9,3,1989,1,"DO","F",37,54,3.7
16432,9,3,1989,22,"DM","F",40,58,4
16433,9,3,1989,1,"OT","F",20,22,2
16434,9,3,1989,12,"PE","M",21,23,2.1
16435,9,3,1989,22,"DM","F",35,36,3.5
16436,9,3,1989,1,"OT","F",22,30,2.2
16437,9,3,1989,12,"OT","M",22,29,2.2
16438,9,3,1989,17,"SS","",NA,NA,NA
16439,9,3,1989,1,"OT","M",21,28,2.1
16440,9,3,1989,1,"DO","M",36,52,3.6
16441,9,3,1989,22,"DS","F",52,121,5.2
16442,9,3,1989,1,"DM","M",37,48,3.7
16443,9,3,1989,12,"DM","M",37,49,3.7
16444,9,3,1989,23,"OT","F",22,27,2.2
16445,9,3,1989,6,"PE","F",19,28,1.9
16446,9,3,1989,17,"NL","F",33,118,3.3
16447,9,3,1989,6,"PP","F",22,18,2.2
16448,9,3,1989,12,"DO","F",35,54,3.5
16449,9,3,1989,19,"OT","F",20,25,2
16450,9,3,1989,19,"PE","F",22,23,2.2
16451,9,3,1989,19,"SH","F",29,100,2.9
16452,9,3,1989,7,"","",NA,NA,NA
16453,9,3,1989,20,"","",NA,NA,NA
16454,9,3,1989,24,"","",NA,NA,NA
16455,9,4,1989,11,"DO","F",35,37,3.5
16456,9,4,1989,9,"DO","F",36,49,3.6
16457,9,4,1989,16,"PE","F",19,27,1.9
16458,9,4,1989,4,"DM","F",37,40,3.7
16459,9,4,1989,9,"DO","M",36,50,3.6
16460,9,4,1989,8,"DM","M",37,46,3.7
16461,9,4,1989,13,"OT","M",21,22,2.1
16462,9,4,1989,3,"NL","M",34,208,3.4
16463,9,4,1989,8,"DM","M",38,49,3.8
16464,9,4,1989,3,"PP","F",21,16,2.1
16465,9,4,1989,14,"DM","M",37,50,3.7
16466,9,4,1989,8,"DM","F",37,55,3.7
16467,9,4,1989,8,"PP","F",23,15,2.3
16468,9,4,1989,2,"DO","F",36,45,3.6
16469,9,4,1989,9,"DM","F",39,42,3.9
16470,9,4,1989,9,"DM","M",38,53,3.8
16471,9,4,1989,3,"SH","F",32,96,3.2
16472,9,4,1989,2,"DO","M",38,56,3.8
16473,9,4,1989,3,"SH","M",22,16,2.2
16474,9,4,1989,14,"DM","M",33,46,3.3
16475,9,4,1989,5,"OT","F",19,22,1.9
16476,9,4,1989,8,"DM","F",36,42,3.6
16477,9,4,1989,14,"DM","F",33,43,3.3
16478,9,4,1989,8,"PP","M",21,13,2.1
16479,9,4,1989,14,"DO","M",37,45,3.7
16480,9,4,1989,4,"DM","M",36,47,3.6
16481,9,4,1989,14,"AH","",NA,NA,NA
16482,9,4,1989,3,"PP","M",22,16,2.2
16483,9,4,1989,11,"DM","F",37,42,3.7
16484,9,4,1989,8,"OL","M",20,27,2
16485,9,4,1989,8,"DM","M",37,44,3.7
16486,9,4,1989,4,"DM","F",36,40,3.6
16487,9,4,1989,11,"DM","M",37,48,3.7
16488,9,4,1989,10,"","",NA,NA,NA
16489,9,4,1989,15,"","",NA,NA,NA
16490,10,7,1989,21,"NL","M",33,167,3.3
16491,10,7,1989,22,"DM","M",37,50,3.7
16492,10,7,1989,8,"DM","F",35,25,3.5
16493,10,7,1989,3,"OT","F",21,23,2.1
16494,10,7,1989,9,"DO","F",36,49,3.6
16495,10,7,1989,2,"DO","F",36,46,3.6
16496,10,7,1989,18,"AH","",NA,NA,NA
16497,10,7,1989,8,"DM","M",37,47,3.7
16498,10,7,1989,2,"PE","M",21,21,2.1
16499,10,7,1989,9,"OT","M",21,20,2.1
16500,10,7,1989,8,"DM","M",37,47,3.7
16501,10,7,1989,9,"OT","F",21,23,2.1
16502,10,7,1989,3,"OT","M",20,21,2
16503,10,7,1989,11,"OT","M",21,25,2.1
16504,10,7,1989,9,"DM","M",37,55,3.7
16505,10,7,1989,8,"DM","F",37,43,3.7
16506,10,7,1989,11,"PE","M",20,15,2
16507,10,7,1989,22,"DM","M",37,52,3.7
16508,10,7,1989,8,"OL","F",21,36,2.1
16509,10,7,1989,22,"PE","F",21,23,2.1
16510,10,7,1989,2,"DO","M",37,58,3.7
16511,10,7,1989,8,"DM","F",34,25,3.4
16512,10,7,1989,18,"PP","F",22,15,2.2
16513,10,7,1989,2,"SH","F",32,140,3.2
16514,10,7,1989,8,"OT","M",21,28,2.1
16515,10,7,1989,22,"DS","F",48,115,4.8
16516,10,7,1989,11,"SH","M",26,38,2.6
16517,10,7,1989,22,"DM","F",36,39,3.6
16518,10,7,1989,11,"DM","F",37,47,3.7
16519,10,7,1989,3,"RF","F",18,16,1.8
16520,10,7,1989,3,"OT","M",21,22,2.1
16521,10,7,1989,11,"DM","M",36,36,3.6
16522,10,7,1989,8,"DO","F",36,43,3.6
16523,10,7,1989,20,"RM","F",16,12,1.6
16524,10,7,1989,3,"PP","M",22,18,2.2
16525,10,7,1989,18,"AB","",NA,NA,NA
16526,10,7,1989,20,"NL","M",32,92,3.2
16527,10,7,1989,18,"RM","F",16,11,1.6
16528,10,7,1989,21,"RM","M",16,9,1.6
16529,10,7,1989,9,"DM","M",37,42,3.7
16530,10,7,1989,2,"SS","",NA,NA,NA
16531,10,7,1989,9,"DM","F",37,43,3.7
16532,10,7,1989,3,"SH","F",29,47,2.9
16533,10,7,1989,8,"DM","F",37,45,3.7
16534,10,7,1989,8,"DM","M",37,48,3.7
16535,10,7,1989,21,"RF","F",18,18,1.8
16536,10,7,1989,11,"DM","M",37,50,3.7
16537,10,7,1989,21,"OT","F",21,28,2.1
16538,10,7,1989,22,"PE","M",21,20,2.1
16539,10,7,1989,10,"","",NA,NA,NA
16540,10,8,1989,24,"DO","M",37,60,3.7
16541,10,8,1989,6,"PP","F",23,18,2.3
16542,10,8,1989,17,"DO","F",36,50,3.6
16543,10,8,1989,6,"PE","F",21,27,2.1
16544,10,8,1989,19,"RM","F",16,9,1.6
16545,10,8,1989,6,"DM","M",36,40,3.6
16546,10,8,1989,12,"NL","F",31,185,3.1
16547,10,8,1989,12,"PP","M",22,15,2.2
16548,10,8,1989,6,"PP","M",22,14,2.2
16549,10,8,1989,14,"DM","M",37,53,3.7
16550,10,8,1989,17,"OT","M",20,22,2
16551,10,8,1989,19,"OT","M",21,22,2.1
16552,10,8,1989,17,"RM","F",16,8,1.6
16553,10,8,1989,17,"DO","M",36,48,3.6
16554,10,8,1989,15,"PE","F",21,24,2.1
16555,10,8,1989,13,"PP","M",21,14,2.1
16556,10,8,1989,4,"DM","F",36,39,3.6
16557,10,8,1989,12,"AB","",NA,NA,NA
16558,10,8,1989,4,"DM","F",37,46,3.7
16559,10,8,1989,19,"PE","M",20,23,2
16560,10,8,1989,1,"OT","F",21,23,2.1
16561,10,8,1989,24,"PE","M",22,23,2.2
16562,10,8,1989,13,"PF","M",15,7,1.5
16563,10,8,1989,5,"PF","F",15,7,1.5
16564,10,8,1989,15,"AH","",NA,NA,NA
16565,10,8,1989,1,"DM","M",37,48,3.7
16566,10,8,1989,7,"AB","",NA,NA,NA
16567,10,8,1989,7,"RM","M",16,10,1.6
16568,10,8,1989,4,"PF","F",15,9,1.5
16569,10,8,1989,1,"DO","F",36,52,3.6
16570,10,8,1989,17,"DO","M",36,56,3.6
16571,10,8,1989,1,"OT","M",20,14,2
16572,10,8,1989,13,"AH","",NA,NA,NA
16573,10,8,1989,12,"PE","M",21,20,2.1
16574,10,8,1989,23,"PE","M",21,21,2.1
16575,10,8,1989,4,"DM","M",37,35,3.7
16576,10,8,1989,5,"RM","M",17,13,1.7
16577,10,8,1989,14,"DM","M",37,48,3.7
16578,10,8,1989,14,"DM","F",37,43,3.7
16579,10,8,1989,1,"DO","M",37,56,3.7
16580,10,8,1989,4,"DS","M",54,126,5.4
16581,10,8,1989,17,"NL","F",32,149,3.2
16582,10,8,1989,12,"DM","M",36,49,3.6
16583,10,8,1989,7,"RM","F",15,7,1.5
16584,10,8,1989,4,"DM","M",37,47,3.7
16585,10,8,1989,14,"DO","M",36,53,3.6
16586,10,8,1989,12,"OT","M",21,26,2.1
16587,10,8,1989,4,"DM","F",37,45,3.7
16588,10,8,1989,19,"PE","F",21,23,2.1
16589,10,8,1989,6,"PE","M",21,23,2.1
16590,10,8,1989,16,"RM","F",16,15,1.6
16591,11,4,1989,12,"PP","M",23,15,2.3
16592,11,4,1989,17,"RM","M",17,10,1.7
16593,11,4,1989,21,"RM","M",15,12,1.5
16594,11,4,1989,7,"RM","F",15,9,1.5
16595,11,4,1989,22,"DM","M",37,50,3.7
16596,11,4,1989,21,"RM","M",17,10,1.7
16597,11,4,1989,21,"OT","M",20,35,2
16598,11,4,1989,21,"BA","M",13,7,1.3
16599,11,4,1989,21,"BA","M",12,6,1.2
16600,11,4,1989,6,"PE","F",21,25,2.1
16601,11,4,1989,19,"PF","F",15,7,1.5
16602,11,4,1989,6,"OT","F",20,28,2
16603,11,4,1989,19,"RM","F",15,10,1.5
16604,11,4,1989,21,"RM","",NA,NA,NA
16605,11,4,1989,7,"PE","F",21,22,2.1
16606,11,4,1989,12,"NL","F",32,190,3.2
16607,11,4,1989,12,"RF","F",17,17,1.7
16608,11,4,1989,23,"RM","M",17,8,1.7
16609,11,4,1989,18,"RM","F",17,7,1.7
16610,11,4,1989,7,"PE","M",22,24,2.2
16611,11,4,1989,21,"AB","",NA,NA,NA
16612,11,4,1989,1,"DO","M",37,52,3.7
16613,11,4,1989,12,"OT","M",23,32,2.3
16614,11,4,1989,23,"RM","M",17,11,1.7
16615,11,4,1989,7,"PE","M",22,22,2.2
16616,11,4,1989,23,"RM","M",17,12,1.7
16617,11,4,1989,17,"DO","M",37,45,3.7
16618,11,4,1989,21,"AB","",NA,NA,NA
16619,11,4,1989,20,"NL","M",34,128,3.4
16620,11,4,1989,7,"PE","M",21,NA,2.1
16621,11,4,1989,7,"RM","M",18,10,1.8
16622,11,4,1989,1,"OT","M",21,27,2.1
16623,11,4,1989,19,"RM","F",16,7,1.6
16624,11,4,1989,17,"DO","M",36,55,3.6
16625,11,4,1989,19,"PE","M",20,19,2
16626,11,4,1989,1,"NL","F",33,156,3.3
16627,11,4,1989,24,"RF","F",17,12,1.7
16628,11,4,1989,12,"OT","F",21,27,2.1
16629,11,4,1989,22,"PH","F",26,29,2.6
16630,11,4,1989,21,"RM","M",14,7,1.4
16631,11,4,1989,17,"DM","M",37,38,3.7
16632,11,4,1989,20,"RM","F",16,8,1.6
16633,11,4,1989,18,"PF","F",15,7,1.5
16634,11,4,1989,17,"PE","",NA,NA,NA
16635,11,4,1989,22,"DS","F",50,115,5
16636,11,4,1989,7,"RM","F",15,8,1.5
16637,11,4,1989,12,"DO","F",37,56,3.7
16638,11,4,1989,24,"RM","F",17,11,1.7
16639,11,4,1989,18,"RM","F",16,11,1.6
16640,11,4,1989,21,"OT","F",22,27,2.2
16641,11,4,1989,6,"PF","M",16,7,1.6
16642,11,4,1989,17,"NL","F",NA,157,NA
16643,11,4,1989,1,"OT","F",21,26,2.1
16644,11,4,1989,21,"NL","",NA,NA,NA
16645,11,4,1989,1,"DO","F",35,53,3.5
16646,11,4,1989,18,"RM","M",17,13,1.7
16647,11,4,1989,22,"PE","M",21,17,2.1
16648,11,4,1989,1,"DM","M",38,46,3.8
16649,11,4,1989,6,"PP","M",22,15,2.2
16650,11,4,1989,12,"DO","M",37,49,3.7
16651,11,4,1989,17,"DO","F",35,55,3.5
16652,11,4,1989,7,"RF","F",18,15,1.8
16653,11,4,1989,24,"PE","F",21,23,2.1
16654,11,4,1989,19,"RM","F",17,13,1.7
16655,11,4,1989,1,"DO","F",36,52,3.6
16656,11,4,1989,19,"PE","F",22,23,2.2
16657,11,4,1989,6,"PE","M",22,24,2.2
16658,11,4,1989,12,"OT","M",23,24,2.3
16659,11,4,1989,19,"SF","M",27,50,2.7
16660,11,4,1989,22,"DM","M",37,50,3.7
16661,11,5,1989,9,"DO","M",36,51,3.6
16662,11,5,1989,3,"RM","F",17,10,1.7
16663,11,5,1989,14,"DM","M",36,41,3.6
16664,11,5,1989,2,"DO","F",36,46,3.6
16665,11,5,1989,4,"PF","F",16,8,1.6
16666,11,5,1989,9,"DO","F",36,48,3.6
16667,11,5,1989,14,"DM","M",36,46,3.6
16668,11,5,1989,3,"RM","F",17,13,1.7
16669,11,5,1989,11,"SF","F",27,46,2.7
16670,11,5,1989,8,"OT","F",21,18,2.1
16671,11,5,1989,9,"DM","M",38,55,3.8
16672,11,5,1989,3,"OT","F",20,24,2
16673,11,5,1989,8,"DM","F",35,39,3.5
16674,11,5,1989,16,"RM","M",17,11,1.7
16675,11,5,1989,8,"OL","M",20,20,2
16676,11,5,1989,15,"PE","F",21,26,2.1
16677,11,5,1989,8,"OL","F",20,33,2
16678,11,5,1989,14,"AH","",NA,NA,NA
16679,11,5,1989,13,"OT","F",22,17,2.2
16680,11,5,1989,4,"DM","F",37,48,3.7
16681,11,5,1989,8,"OL","M",20,20,2
16682,11,5,1989,13,"PP","M",22,14,2.2
16683,11,5,1989,8,"DM","M",36,46,3.6
16684,11,5,1989,14,"RM","M",17,9,1.7
16685,11,5,1989,3,"RM","M",16,8,1.6
16686,11,5,1989,4,"DM","F",37,47,3.7
16687,11,5,1989,8,"OL","F",19,19,1.9
16688,11,5,1989,15,"AH","",NA,NA,NA
16689,11,5,1989,4,"DM","F",35,35,3.5
16690,11,5,1989,5,"OT","M",22,30,2.2
16691,11,5,1989,11,"AB","",NA,NA,NA
16692,11,5,1989,16,"RM","F",16,8,1.6
16693,11,5,1989,2,"PE","M",22,23,2.2
16694,11,5,1989,11,"DM","M",38,53,3.8
16695,11,5,1989,8,"DM","F",37,45,3.7
16696,11,5,1989,15,"OT","F",22,23,2.2
16697,11,5,1989,14,"DM","M",37,43,3.7
16698,11,5,1989,14,"DM","M",35,43,3.5
16699,11,5,1989,2,"SH","M",27,42,2.7
16700,11,5,1989,11,"OT","M",21,25,2.1
16701,11,5,1989,5,"RF","F",17,17,1.7
16702,11,5,1989,14,"DM","M",38,NA,3.8
16703,11,5,1989,4,"DS","M",51,115,5.1
16704,11,5,1989,2,"OT","M",22,22,2.2
16705,11,5,1989,5,"PF","F",17,7,1.7
16706,11,5,1989,3,"RM","M",17,9,1.7
16707,11,5,1989,3,"PP","M",20,16,2
16708,11,5,1989,2,"OT","F",20,23,2
16709,11,5,1989,2,"PE","F",21,25,2.1
16710,11,5,1989,8,"DM","M",38,46,3.8
16711,11,5,1989,14,"RM","F",15,11,1.5
16712,11,5,1989,2,"DO","M",38,59,3.8
16713,11,5,1989,11,"DM","M",36,45,3.6
16714,11,5,1989,8,"DM","M",36,50,3.6
16715,11,5,1989,4,"DM","M",37,44,3.7
16716,11,5,1989,11,"RM","F",17,10,1.7
16717,11,5,1989,9,"DM","F",35,30,3.5
16718,11,5,1989,9,"OT","F",20,24,2
16719,11,5,1989,13,"RM","F",16,10,1.6
16720,11,5,1989,3,"PP","M",22,17,2.2
16721,11,5,1989,8,"OL","M",21,33,2.1
16722,11,5,1989,14,"DO","F",37,48,3.7
16723,11,5,1989,14,"DO","M",37,50,3.7
16724,11,5,1989,9,"DM","M",29,44,2.9
16725,11,5,1989,8,"DO","M",37,53,3.7
16726,11,5,1989,11,"PE","M",20,18,2
16727,11,5,1989,9,"DM","F",37,44,3.7
16728,11,5,1989,10,"RM","M",17,10,1.7
16729,11,5,1989,2,"PP","M",22,15,2.2
16730,11,5,1989,4,"DM","F",38,48,3.8
16731,12,4,1989,21,"RM","M",17,10,1.7
16732,12,4,1989,19,"AB","",NA,NA,NA
16733,12,4,1989,7,"RM","M",17,11,1.7
16734,12,4,1989,12,"RM","M",16,8,1.6
16735,12,4,1989,6,"PP","M",22,17,2.2
16736,12,4,1989,24,"RM","F",17,10,1.7
16737,12,4,1989,7,"RM","F",17,8,1.7
16738,12,4,1989,22,"DM","M",37,47,3.7
16739,12,4,1989,23,"AB","",NA,NA,NA
16740,12,4,1989,12,"DO","F",37,47,3.7
16741,12,4,1989,6,"OL","M",22,31,2.2
16742,12,4,1989,7,"PE","M",21,20,2.1
16743,12,4,1989,1,"OT","F",21,19,2.1
16744,12,4,1989,21,"SF","M",38,49,3.8
16745,12,4,1989,12,"SF","F",27,82,2.7
16746,12,4,1989,6,"PF","M",16,7,1.6
16747,12,4,1989,12,"OT","M",22,24,2.2
16748,12,4,1989,19,"RM","F",16,8,1.6
16749,12,4,1989,12,"RF","F",18,15,1.8
16750,12,4,1989,17,"DO","M",36,40,3.6
16751,12,4,1989,21,"RM","M",16,6,1.6
16752,12,4,1989,7,"RM","F",17,10,1.7
16753,12,4,1989,21,"NL","M",33,190,3.3
16754,12,4,1989,12,"RM","F",17,10,1.7
16755,12,4,1989,1,"DM","M",37,49,3.7
16756,12,4,1989,19,"PE","M",22,21,2.2
16757,12,4,1989,17,"PE","F",21,21,2.1
16758,12,4,1989,12,"DO","M",37,55,3.7
16759,12,4,1989,6,"AB","",NA,NA,NA
16760,12,4,1989,19,"PE","F",22,27,2.2
16761,12,4,1989,12,"OT","M",22,28,2.2
16762,12,4,1989,20,"RM","F",17,14,1.7
16763,12,4,1989,17,"DO","F",36,47,3.6
16764,12,4,1989,12,"RM","M",17,10,1.7
16765,12,4,1989,21,"RM","F",17,10,1.7
16766,12,4,1989,19,"RM","M",17,10,1.7
16767,12,4,1989,19,"RM","F",17,11,1.7
16768,12,4,1989,17,"RM","F",17,12,1.7
16769,12,4,1989,7,"AB","",NA,NA,NA
16770,12,4,1989,22,"DS","F",54,110,5.4
16771,12,4,1989,18,"AB","",NA,NA,NA
16772,12,4,1989,12,"AB","",NA,NA,NA
16773,12,4,1989,7,"RM","M",17,12,1.7
16774,12,4,1989,19,"PF","F",16,7,1.6
16775,12,4,1989,19,"PF","M",17,7,1.7
16776,12,4,1989,17,"DO","F",36,50,3.6
16777,12,4,1989,7,"AB","",NA,NA,NA
16778,12,4,1989,12,"DO","F",37,56,3.7
16779,12,4,1989,19,"RM","M",18,12,1.8
16780,12,4,1989,17,"DM","M",37,43,3.7
16781,12,4,1989,22,"DM","M",36,52,3.6
16782,12,4,1989,6,"RM","F",16,10,1.6
16783,12,4,1989,17,"RM","M",17,10,1.7
16784,12,4,1989,7,"RM","F",17,9,1.7
16785,12,4,1989,1,"DO","F",36,53,3.6
16786,12,4,1989,19,"RM","F",17,9,1.7
16787,12,4,1989,17,"RM","F",17,13,1.7
16788,12,4,1989,1,"DO","M",36,56,3.6
16789,12,4,1989,22,"PH","F",27,32,2.7
16790,12,4,1989,23,"RM","F",16,10,1.6
16791,12,4,1989,21,"RM","F",17,12,1.7
16792,12,4,1989,21,"RM","F",17,13,1.7
16793,12,4,1989,18,"RM","M",17,14,1.7
16794,12,4,1989,7,"RM","M",17,6,1.7
16795,12,4,1989,21,"RM","M",17,9,1.7
16796,12,4,1989,17,"NL","F",33,158,3.3
16797,12,4,1989,7,"PE","M",21,19,2.1
16798,12,4,1989,6,"RM","F",17,11,1.7
16799,12,4,1989,24,"RF","F",19,14,1.9
16800,12,4,1989,19,"RM","F",17,10,1.7
16801,12,4,1989,17,"PE","M",22,21,2.2
16802,12,4,1989,18,"PE","M",21,18,2.1
16803,12,5,1989,3,"OT","M",21,24,2.1
16804,12,5,1989,4,"RM","F",16,9,1.6
16805,12,5,1989,9,"DO","M",36,49,3.6
16806,12,5,1989,8,"RM","F",15,6,1.5
16807,12,5,1989,16,"RM","M",17,9,1.7
16808,12,5,1989,10,"AB","",NA,NA,NA
16809,12,5,1989,13,"RF","F",18,14,1.8
16810,12,5,1989,15,"PE","M",21,14,2.1
16811,12,5,1989,3,"RM","F",16,7,1.6
16812,12,5,1989,10,"RM","F",17,12,1.7
16813,12,5,1989,14,"DM","M",37,40,3.7
16814,12,5,1989,9,"DO","F",36,51,3.6
16815,12,5,1989,15,"PE","F",21,15,2.1
16816,12,5,1989,2,"PE","F",21,20,2.1
16817,12,5,1989,4,"DM","F",37,39,3.7
16818,12,5,1989,5,"RM","F",17,8,1.7
16819,12,5,1989,11,"SF","F",26,47,2.6
16820,12,5,1989,16,"RM","F",17,9,1.7
16821,12,5,1989,4,"DM","F",37,43,3.7
16822,12,5,1989,8,"RM","M",16,8,1.6
